PSNR-,Energy-
48.101,8138.236025
44.475,6580.621642
48.101,8134.062112
44.475,6618.706667
48.187,8136.115942
47.048,9654.109268
45.84,7615.489333
47.097,9164.335751
45.714,7497.099324
45.981,2846.479167
45.778,7354.063448
47.123,9743.238673
45.981,2792.264881
54.168,13366.4
29.068,3904.7725
47.119,8558.064751
53.388,11560.14094
47.113,8617.612921
45.838,6844.938462
29.984,5730.31276
45.793,6787.616154
32.229,7790.710968
32.231,7217.442619
47.161,7928.20375
29.926,4195.218391
32.047,7704.214379
31.946,7099.816296
47.123,7649.284967
47.172,7164.781295
32.223,8136.602516
48.056,11876.26667
47.185,11535.68202
47.169,7752.823656
25.797,4327.081111
32.23,8018.363169
54.21,11775.2292
46.933,8027.033333
47.079,5772.332174
44.997,2841.502976
47.197,8107.70823
47.129,11524.79664
32.764,7865.347771
47.079,5813.283046
45.981,2835.610119
37.511,8064.476749
32.231,7837.824204
47.157,7578.835333
47.179,7102.066173
33.595,8198.502439
47.058,8011.991718
47.177,7806.17094
47.116,7103.9
47.103,7917.60375
47.116,7784.948387
47.072,7651.726316
47.116,7766.567742
47.072,7658.978289
47.096,7588.272
47.129,11544.84167
46.877,8045.824204
46.877,8073.380892
47.116,7018.622222
47.103,7936.120625
47.142,8143.564417
47.177,7752.889892
45.981,2833.35119
32.229,5845.97037
45.981,2801.323636
47.131,5775.107826
32.231,11717.26123
47.106,7822.730769
47.096,7575.060667
32.231,7871.529536
47.047,8072.191002
47.177,7758.023226
47.047,8017.358178
32.231,7893.224684
47.142,8103.434774
47.116,7037.916667
47.114,7168.851799
47.114,7175.733333
29.984,4241.6125
29.984,4190.177011
54.171,11786.58048
54.171,11802.37934
47.106,7767.230108
47.054,5927.929972
46.905,11817.95986
46.835,5897.401739
47.116,7778.424086
47.116,7821.306624
47.116,7048.801493
47.066,12125.21162
47.097,6030.61157
47.117,11339.95247
47.001,5967.949167
47.084,11573.45668
47.066,5663.973214
47.123,11677.46609
47.029,5667.640179
54.176,17951.45625
30.001,3939.260241
47.121,11583.59476
54.153,8354.524444
45.981,2847.690476
47.072,5783.368696
47.149,12078.38382
45.981,2841.372024
47.076,5439.363208
30.009,5066.477564
47.084,5339.203268
47.126,10637.5317
47.079,5768.796522
47.126,10680.03333
47.129,11537.51456
47.109,7038.545274
45.981,2858.821429
47.106,7787.299785
29.925,4235.285227
45.981,2802.861818
47.113,7142.399034
45.981,2825.509091
54.364,3565.591429
54.168,11814.5604
30.236,2226.031818
47.139,7354.754762
47.047,8016.89441
47.142,8146.711656
47.116,7816.736111
48.105,2265.576296
44.477,2430.673077
47.114,7175.834532
47.116,7041.688308
54.171,11790.23148
29.856,3473.01194
29.984,4230.671591
54.171,10899.91397
54.172,10853.98706
29.983,4001.795122
47.107,2735.48538
47.17,2683.233333
45.793,2070.178862
32.242,2776.456897
45.849,2059.642276
47.107,2728.902924
32.186,2058.081301
47.107,2732.701754
45.793,2011.6525
48.105,2317.336957
45.793,2014.285
46.877,8017.566034
46.877,8082.886624
47.053,7716.366234
46.8,8299.866258
46.913,7657.913907
46.881,8198.90125
47.04,8167.630707
47.127,8264.710843
45.981,2844.089286
45.981,2848.869048
46.878,8031.266667
47.099,7960.07
54.35,12436.6473
54.124,11822.29237
29.68,4832.498264
29.938,4417.912545
46.878,7762.550336
47.106,7259.678487
46.888,7638.256552
47.094,7004.204511
46.877,8059.105732
47.103,7930.423125
47.073,7960.59557
47.031,7808.76043
47.006,7974.660797
47.067,7725.077124
45.981,2785.581818
45.981,2846.348214
47.117,7891.222222
29.855,4231.1341
54.162,11549.59559
54.246,11759.79181
47.089,7596.466667
47.074,7039.769403
47.099,7128.864493
47.068,7138.097101
29.984,4116.988235
47.096,7584.629778
47.115,7150.863971
47.072,7671.197368
45.981,2793.632727
47.056,8005.5175
45.981,2847.526786
54.262,12124.03847
29.632,4388.310145
47.12,7687.322727
54.123,12012.59358
47.14,7572.731973
47.06,7194.59854
30.408,4585.089123
47.053,7412.861806
47.105,2238.394074
46.883,2238.508333
46.883,2296.148148
47.128,3618.933333
47.128,3663.813699
47.076,1654.173737
47.076,1645.672727
47.119,2196.615909
47.054,2242.337778
47.054,2299.043478
47.097,2180.255814
47.097,2178.074419
47.067,2161.697674
47.067,2170.618605
47.105,2231.517037
47.074,2221.865248
45.801,3470.463768
47.107,2710.007018
45.74,1504.004444
45.793,1970.865
45.78,2021.8575
45.979,1086.431818
45.979,1034.507937
47.123,2778.422414
45.843,2107.888095
47.043,2719.209357
45.719,2114.330952
47.095,2600.696914
46.965,2130.210317
47.055,2652.054545
45.41,1979.052991
47.104,2764.172414
45.69,2065.723577
46.89,2788.636257
46.392,2194.972093
47.117,4117.623413
47.108,2299.342222
45.793,2017.925
47.107,2733.061988
44.48,1868.986842
48.105,2316.7
44.48,1862.755263
47.109,2523.137255
53.387,3352.128788
54.168,3919.09125
29.108,1066.545455
29.999,1781.517949
45.797,1906.183784
47.108,2550.163462
45.832,1912.443243
44.447,1509.516129
48.105,2266.391111
44.5,2992.721311
48.083,1659.022222
44.171,1979.735043
48.111,3886.561039
44.466,1935.2125
48.227,2340.423913
28.036,1907.112821
48.105,2304.782609
44.49,1862.755263
39.542,2297.217391
44.48,1914.851667
48.188,2273.594074
44.48,1913.251282
48.105,2257.982222
48.748,1146.104348
44.473,1866.292982
48.134,2324.934783
41.161,984.485
55.448,3641.313889
27.152,1250.288462
48.112,2314.891304
51.622,2780.053571
48.148,2281.677037
44.401,1836.486486
48.088,2297.73913
44.421,1831.297297
48.049,2318.836957
44.451,2013.853659
48.097,2283.925926
44.309,1945.775
47.181,2205.020455
32.242,2248.465185
32.242,2200.036364
47.119,2204.759848
47.119,2206.160606
47.119,2198.60303
47.181,2149.586047
44.433,1743.273529
48.097,2069.34
44.48,1720.205882
30.665,1071.063636
48.105,2315.836957
44.48,1872.037719
48.096,2136.715447
54.173,3484.481905
29.991,1196.128
47.114,2195.15
54.173,3439.5
45.979,1083.727273
47.114,2201.925758
47.142,2288.282609
45.979,1028.0
47.119,2150.823256
47.121,2060.825
47.119,2197.104545
47.122,2057.835
47.121,2068.5275
29.991,1250.288462
47.122,1994.512821
47.142,2371.787755
44.995,1037.968254
45.979,1092.35
32.776,2195.280303
47.167,2197.886364
37.458,2287.56383
47.062,2247.357037
33.57,2293.467391
47.193,2289.619565
32.242,2041.325
47.185,1989.933333
31.966,2059.4275
47.187,2065.0175
48.162,3480.154589
54.212,3418.248039
25.786,1289.792593
29.936,1238.205128
47.122,1689.470588
47.181,2151.181395
47.188,3667.561644
32.242,3702.382432
32.242,2192.315909
32.242,2238.654815
47.181,2199.254545
47.126,2216.389394
32.24,2156.586047
47.162,2164.986047
32.058,2167.102326
46.938,2295.166667
32.234,2294.551111
47.166,2220.631111
32.241,2266.043478
47.142,2351.807092
47.142,2254.853333
47.054,2238.882963
47.054,2248.074074
47.114,2208.147727
47.114,2207.398485
45.979,1087.577273
45.979,1043.84127
29.991,1202.304
29.991,1248.942308
54.173,3430.465686
54.172,3467.244444
47.121,2071.3875
47.121,2068.69
47.122,2049.4175
47.122,1994.415385
47.181,2196.583333
32.242,2197.560606
47.128,3657.369863
47.128,3646.323288
47.076,1644.541414
47.076,1692.35
47.105,2236.601481
47.105,2235.558519
46.883,2302.047407
46.883,2248.541667
47.097,2161.404651
47.097,2161.697674
47.067,2171.660465
47.067,2168.07907
45.979,1038.190476
45.979,1043.968254
47.061,1701.214706
47.119,2203.456818
47.119,2144.083721
46.903,3802.185778
46.826,1673.50303
47.123,3684.428378
47.051,1677.208824
47.083,3689.227397
47.026,1655.692929
47.111,3575.521127
47.07,1663.676768
47.058,3860.8329
47.012,1742.580952
47.15,3872.97316
47.089,1744.038095
47.091,2177.683721
47.063,2171.432558
45.979,1039.238095
45.979,1042.984127
47.119,2271.997037
47.071,2222.513636
47.033,2259.416296
46.998,2210.42803
47.105,2239.632593
46.883,2244.111364
47.101,2063.5225
46.894,2179.280159
47.108,2041.455
46.877,2204.381395
29.679,1385.1
29.94,1286.037037
54.352,3601.898571
54.124,3460.115942
46.876,2252.059848
47.101,2229.691852
45.979,1033.619048
45.979,1090.822727
46.883,2286.468148
47.132,2340.84539
46.812,2345.054348
47.044,2277.0
46.883,2298.625185
46.913,2165.832558
46.883,2287.282963
47.053,2158.962791
54.168,3496.645411
54.362,1559.806452
29.936,1202.272
30.291,779.625
47.142,2308.695652
47.054,2245.075556
47.142,2153.671429
47.055,2097.560976
47.137,2165.353175
47.056,2061.475
54.261,3544.924286
54.125,3486.921739
30.481,1302.118519
29.71,1293.483951
45.979,1031.428571
45.979,1041.269841
47.055,2245.792593
47.125,2210.297727
47.067,2120.77381
47.097,2171.497674
47.07,2054.845
47.102,2000.034188
47.075,2017.117949
47.114,2117.821138
54.249,3458.776471
54.162,3399.295522
29.875,1256.794872
30.014,1160.35
47.121,2069.8275
47.122,1996.623932
48.028,2263.327407
44.32,2433.255769
47.119,2203.065909
54.175,3193.967213
29.798,1142.023188
54.174,3170.491803
30.009,1166.195833
54.172,3432.370588
29.991,1247.307692
45.979,1010.926667
47.114,2069.6975
45.979,995.885
47.111,2051.1725
45.979,1043.269841
47.114,2205.606818
47.115,3569.391781
54.153,2551.405229
54.181,5781.304678
30.017,1130.481944
30.023,1595.830303
47.072,1573.483871
47.13,3380.295455
47.086,1633.11875
47.131,3388.40404
47.076,1697.202941
47.128,3612.519444
48.033,2267.564444
44.319,1864.442982
48.739,1194.498611
41.21,1036.031746
30.85,1017.587302
27.863,1194.368
55.389,3732.371622
51.518,2865.658621
48.026,2130.081301
44.297,1687.59596
48.029,2114.666667
44.327,1677.349495
48.028,2266.619259
44.327,1862.95
47.094,2194.889394
47.094,2148.055814
32.998,2182.608333
32.998,2189.221212
47.037,2151.474419
47.037,2190.817424
47.037,2188.537121
47.037,2198.179545
47.035,3600.061574
46.986,1643.733333
46.986,1643.345455
47.028,2729.164912
45.722,2027.5125
48.028,2250.974815
44.327,1859.282456
48.028,2261.958519
44.327,1862.95
40.251,2308.043478
28.033,1907.697436
48.11,2266.195556
44.384,1863.566667
48.028,2259.318519
44.327,1911.529915
48.028,2306.641304
44.327,1866.033333
44.273,1458.635556
47.995,1646.868687
44.34,2947.771111
48.032,3883.830303
44.077,1934.418421
48.153,2403.646809
44.301,1891.425641
48.01,2289.619565
44.305,1833.924324
48.07,2221.17803
44.255,1833.891892
48.013,2280.047407
44.169,1959.165
47.977,2268.64
44.325,2005.170732
48.057,2326.5
47.028,2681.741071
45.722,2016.495
47.028,2718.259649
45.722,1995.63
47.079,2724.678363
45.791,2016.365
32.998,2729.230409
32.931,2062.081301
48.028,2199.543704
54.124,3949.893004
53.351,3380.185075
30.316,1770.247863
29.495,1015.746032
47.03,2542.088462
45.72,1851.37037
47.023,2253.460606
45.766,1914.356757
46.951,2713.609357
45.639,2067.96748
47.048,2780.256897
45.78,2109.384921
45.998,1083.95
45.998,1081.85
47.027,2464.732667
45.71,2067.902439
46.345,2141.469048
46.825,2783.65848
45.621,2049.138211
47.018,2710.4
45.383,1925.687719
46.997,2696.113095
46.895,2071.609756
47.016,2597.0
45.722,2015.0975
47.028,2675.651786
45.722,2015.8125
47.028,2726.021053
45.668,1507.838889
46.98,2166.228261
45.735,3472.07343
47.035,4105.469841
47.035,3526.497685
47.02,2177.656818
47.02,2219.099259
46.828,2230.983333
46.828,2292.26963
46.962,2283.782609
47.062,2252.115556
47.062,2288.771739
45.998,1085.445455
45.998,1141.353623
47.024,2153.786047
47.024,2197.039394
54.126,3457.750725
46.828,2245.023485
47.02,2170.522727
47.02,2220.305185
47.005,2146.395349
47.005,2149.651163
47.018,2109.677778
47.018,2114.233333
46.962,2238.394074
47.037,2146.493023
46.731,1669.527273
46.958,1687.011765
46.851,3754.436036
47.02,3624.065753
30.339,1194.112
54.126,3519.131429
47.037,1992.596581
30.339,1198.112
47.036,2011.499145
47.037,2048.93
47.037,2206.812121
47.036,2013.666667
38.578,2286.423913
47.078,2111.662698
32.781,2148.967442
47.055,2151.767442
32.997,2154.144186
47.066,2223.922963
32.997,2220.468148
46.87,2242.840909
49.424,3521.037143
47.081,2139.134884
33.588,2239.143704
45.998,1080.640909
45.729,1090.854545
47.111,2281.793478
34.347,2287.206522
46.966,2234.841481
47.096,2062.8075
32.998,2192.77197
47.093,2047.5975
32.715,1997.14359
30.36,1188.0
32.998,1993.830769
54.168,3505.298571
25.884,1238.910256
47.035,3602.461111
46.828,2294.355556
46.986,1643.151515
47.035,3560.469484
46.986,1640.985859
47.094,2147.07907
46.962,2291.119565
46.962,2248.921481
47.062,2289.163043
47.062,2242.207407
47.005,2160.72093
47.005,2109.677778
47.018,2113.452381
47.018,2167.427907
54.126,3511.541429
54.126,3506.35
30.339,1194.72
30.339,1196.928
45.998,1141.385507
45.998,1087.927273
47.024,2203.684848
47.024,2145.418605
47.037,2143.334884
47.037,2200.622727
47.037,1997.695727
47.037,2000.748718
47.036,2016.14359
47.036,2065.2775
47.038,1636.751515
32.999,3692.09009
47.097,3599.469907
32.99,2286.468148
32.998,2180.621212
47.094,2199.971212
32.998,2186.810606
47.094,2200.101515
47.036,3609.889815
54.106,2607.832692
45.998,1145.147826
46.975,1647.094949
30.338,1456.315556
46.989,1524.465556
54.134,5876.235632
30.319,1080.231884
47.03,3579.201878
46.921,1688.402941
47.005,3593.553241
46.976,1608.480208
47.078,3818.289474
45.998,1082.931818
46.972,3809.703947
47.005,1742.710476
46.754,2326.076087
46.819,2115.144444
46.828,2251.994697
46.984,2157.04186
45.998,1088.468182
47.052,2338.268085
46.833,2284.708148
46.945,2279.478261
46.986,1645.866667
47.045,3397.497475
46.99,1585.129032
47.045,3387.156566
46.828,2296.180741
47.035,3614.327315
30.679,1141.95942
54.129,3192.098361
30.319,1156.229167
46.942,1550.936458
47.055,2065.375
46.962,2247.911111
47.063,2148.757937
46.974,2048.02
30.605,1333.478571
46.964,2048.475
54.214,3606.865741
29.864,1183.936
47.036,2153.688372
54.08,3615.444907
45.998,1137.878261
46.967,2194.856818
45.998,1088.563636
47.018,2159.744186
54.128,3203.975806
47.024,2157.530233
45.998,1143.457971
47.032,2013.577778
45.998,1056.730159
47.026,1998.150427
45.998,1095.977273
30.156,1202.016
31.192,777.1875
54.122,3524.651429
54.376,1752.392381
47.062,2303.641304
47.02,2222.619259
46.924,2203.359091
47.017,2039.83
46.829,2177.165079
47.017,2016.565812
46.828,2242.059091
54.082,3492.385714
30.179,1273.205128
30.273,1241.826923
46.831,2164.279365
45.998,1141.098551
46.825,2253.818939
47.013,2180.588636
54.303,3689.041667
47.002,2016.955556
47.023,2004.548718
47.005,2115.176984
47.032,2062.2875
30.298,1160.893056
54.114,3441.533824
47.002,1997.890598
30.324,1205.248
46.99,2169.088372
45.998,1087.831818
54.202,3494.772947
47.005,2110.52381
47.014,2219.353788
46.949,2215.705303
45.998,1143.553623
47.042,2214.956061
54.168,3957.88203
29.108,1064.593939
29.999,1773.549858
45.797,1904.032432
47.108,2528.223529
45.832,1963.94269
47.108,2282.572576
45.793,2035.655854
47.107,2734.917739
44.48,1892.954926
48.105,2265.043951
44.48,1909.191453
48.105,2267.901235
28.036,1942.138647
45.69,2040.210589
46.89,2803.107538
45.41,1978.576638
47.104,2732.876833
46.965,2072.195122
47.055,2708.553571
45.719,2087.248497
47.095,2653.210909
45.843,2134.698167
47.043,2733.65158
45.979,1052.32393
47.123,2777.668966
45.78,2057.128794
45.979,1056.328427
53.387,3320.409241
47.109,2527.875817
47.107,2729.612476
32.186,2061.928997
47.107,2725.769981
45.793,2030.130556
47.17,2731.195322
45.793,2014.8375
32.242,2742.244902
45.849,2049.151619
47.107,2700.113241
45.74,1527.78307
47.107,2718.77076
45.793,2067.642276
47.117,4131.762947
46.392,2179.003298
47.074,2223.398582
45.801,3494.878139
54.126,3452.464286
47.037,1983.729915
30.339,1188.832
47.037,2142.325581
47.036,2063.88
45.793,2069.528455
48.105,2285.285808
48.105,2292.845255
44.477,2429.562361
48.105,2270.4
44.433,1691.938047
48.097,2120.802168
44.48,1903.856665
48.096,2149.277287
48.134,2356.018738
41.161,985.6672222
48.049,2350.561466
44.451,1983.233272
48.097,2234.110606
44.309,1976.688679
48.148,2280.014815
44.401,1834.983784
30.665,1085.110804
44.48,1688.520103
55.448,3615.863417
27.152,1234.708513
48.112,2321.076087
51.62233333,2783.589286
48.748,1124.673101
44.473,1887.411471
44.447,1472.814062
48.105,2274.2565
44.48,1870.555556
48.105,2298.039855
44.48,1880.182531
48.188,2281.264767
44.49,1892.43577
39.542,2307.521739
44.421,1874.964217
48.088,2287.433693
44.466,1930.00953
48.227,2393.1939
44.171,1967.379982
48.111,3919.607454
44.5,3011.671391
48.083,1668.067211
47.105,2213.714989
47.105,2234.406914
47.067,2167.482171
47.067,2150.749428
47.097,2177.52093
47.097,2170.249612
47.054,2300.326087
47.054,2252.376296
47.076,1667.115835
47.076,1678.252337
47.128,3670.520038
47.128,3647.561492
46.883,2284.495168
46.883,2264.964848
25.786,1279.633001
29.936,1214.447846
32.242,2039.832107
47.185,2010.791147
31.966,2066.09
47.187,2033.983882
32.242,2231.160062
47.181,2200.807323
33.57,2292.369565
47.193,2288.195652
44.995,1037.904762
45.979,1044.275132
32.776,2234.125
47.167,2182.231442
48.162,3456.105203
54.21133333,3453.192396
47.126,2158.835765
32.24,2189.994063
47.166,2225.324444
32.241,2244.754632
47.062,2282.260188
37.458,2258.260778
47.162,2165.463566
32.058,2192.914294
47.122,1663.99185
47.181,2179.094116
32.242,2225.913165
47.181,2199.037374
46.938,2298.741728
32.234,2295.800494
47.188,3615.696914
32.242,3707.024168
47.121,2052.344359
47.119,2201.426263
47.122,2017.025271
47.121,2048.694907
32.242,2209.391268
47.119,2201.936616
47.114,2188.517524
54.17233333,3461.270846
45.979,1059.546633
47.114,2210.710354
29.991,1231.967504
47.122,2035.272222
54.17266667,3453.007187
29.991,1233.290359
46.883,2265.269338
47.105,2235.882469
47.105,2230.832593
47.067,2170.293023
47.076,1658.667182
47.128,3661.665753
47.128,3648.961259
46.883,2278.792755
47.054,2267.355872
47.142,2302.097826
47.142,2301.293478
45.979,1036.603175
47.067,2170.23876
47.097,2173.093023
47.097,2131.738218
47.054,2279.412373
32.242,2208.855673
47.119,2203.109343
47.119,2187.302496
47.076,1681.837146
47.119,2201.154798
47.181,2182.643058
32.242,2221.762772
47.119,2187.551809
47.181,2204.590657
47.122,2051.064167
29.991,1249.113248
29.991,1199.722667
54.17233333,3436.607353
54.17233333,3431.505719
47.114,2207.040152
47.114,2207.420202
45.979,1068.42583
45.979,1056.27001
47.142,2283.119565
47.142,2255.324632
47.055,2234.070123
29.94,1271.089348
47.125,2201.90404
29.679,1382.335714
54.125,3497.203865
47.108,2022.41745
54.261,3580.154596
46.877,2210.621705
47.101,2237.622716
46.876,2268.929085
45.979,1034.730159
54.124,3459.393237
54.352,3620.585269
45.979,1056.748268
47.132,2337.974468
47.075,2016.45755
46.883,2276.999428
47.114,2104.326816
45.979,1058.762193
47.067,2149.09888
45.979,1035.862434
47.097,2147.471552
46.913,2167.514729
29.875,1238.339692
30.014,1178.918833
46.883,2270.601953
47.07,2035.783611
47.044,2310.016682
47.102,2021.227863
46.812,2321.632807
47.091,2181.446582
47.063,2170.662016
54.162,3412.620191
46.883,2277.714074
54.249,3386.686567
47.053,2186.108369
47.119,2240.138114
47.086,1589.870968
47.071,2254.111437
47.131,3403.38468
45.979,1056.314454
47.076,1703.037255
45.979,1054.821717
47.128,3633.561794
30.017,1133.731097
30.023,1635.059655
47.033,2214.34798
47.072,1557.748722
47.13,3402.421933
46.998,2227.431246
47.061,1664.077342
47.101,2037.113554
47.115,3664.021918
46.894,2195.385991
54.153,2548.835778
47.105,2229.985185
54.181,5838.264535
46.883,2263.367587
45.979,1076.816691
45.979,1037.69418
47.15,3840.706381
47.089,1758.620714
47.058,3860.975469
47.012,1725.178525
47.111,3594.92104
47.07,1643.141877
47.083,3690.323288
47.026,1658.914478
47.123,3657.546022
47.051,1701.694986
46.903,3791.421221
46.826,1710.902694
47.119,2189.18987
47.119,2184.989776
45.979,1014.629206
47.121,2064.855
29.936,1222.823111
47.121,2052.008739
30.291,791.8381944
54.168,3449.770425
47.122,1984.660969
54.362,1596.957168
47.142,2282.431739
47.054,2280.693639
47.137,2149.206001
47.056,2054.351843
47.142,2121.869506
47.055,2102.417344
30.481,1335.991858
29.71,1270.84875
47.119,2182.243064
47.122,2016.128376
47.121,2051.152058
54.17233333,3440.417157
29.991,1246.784188
54.175,3182.484274
29.798,1163.351107
54.174,3145.155546
30.009,1186.208741
45.979,1073.434103
47.114,2193.804293
45.979,1006.598889
47.114,2052.669046
47.111,2020.22844
48.294,2724.167284
48.105,2271.899259
48.105,2265.674074
48.367,2470.497959
48.367,2425.232639
48.367,2473.208163
48.367,2418.802778
48.367,2473.6
48.419,2419.390278
48.367,2456.620408
41.195,2470.759184
48.419,2470.334694
48.367,2426.113889
41.195,2463.608163
48.928,2609.836601
48.224,2451.2
48.371,4192.702811
48.928,2659.126923
48.348,1758.544762
48.371,4244.428968
48.367,2420.140972
48.348,1812.513889
48.496,2525.394667
48.294,2463.869388
48.294,2518.730667
48.355,2385.442553
48.355,2382.897872
48.574,2482.187755
48.574,2433.751389
48.224,2410.838889
32.219,1063.459091
55.785,3761.834685
55.785,3767.523423
48.368,2421.772917
48.368,2477.55102
45.979,1029.809524
45.979,1034.825397
48.496,2574.542484
48.377,2291.281061
48.367,2423.404861
48.367,2471.477551
32.219,1067.881818
48.369,2213.465116
48.369,2231.827907
48.377,2289.163636
48.105,2326.434783
40.519,2719.848765
39.542,2312.445652
48.34,2676.266667
48.294,2672.603774
48.105,2326.271739
48.294,2664.591195
48.273,1965.476923
48.105,2263.685926
48.319,4757.444681
48.083,1663.806061
48.294,2683.069182
48.188,2315.902174
48.294,2726.980864
48.105,2264.272593
48.724,2727.438889
48.088,2312.184783
48.148,2281.285926
49.42,2981.755172
48.111,3935.654274
47.984,2662.563522
48.227,2410.269504
48.049,2309.73913
48.607,2840.946429
48.097,2265.478519
48.192,2763.490909
48.748,1150.663768
48.297,2740.787037
48.134,2394.38156
41.161,942.8842105
55.448,3676.189352
33.226,1074.754545
48.112,2286.011852
56.088,3981.459402
48.097,2086.305
48.293,2571.232653
30.665,1074.340909
48.3,2510.811806
48.105,2316.75
48.294,2681.499371
48.096,2143.317073
48.419,2427.386806
41.195,2461.028571
41.195,2463.738776
48.367,2425.069444
48.367,2470.465306
48.367,2422.1
48.419,2461.159184
48.371,4251.378571
48.348,1762.786667
48.348,1765.377143
48.367,2466.612245
48.371,4197.781746
48.928,2610.784314
48.928,2613.006536
48.224,2466.233333
48.224,2402.613889
48.574,2429.834722
48.574,2433.261806
48.355,2435.742361
48.355,2388.117731
48.294,2526.636
48.294,2478.367347
48.496,2522.781333
48.496,2522.977333
45.979,1093.559091
45.979,1039.746032
48.368,2473.567347
55.785,3787.451556
48.368,2425.265278
32.219,1077.395455
55.785,3699.353425
48.369,2228.018605
32.219,1080.068182
48.377,2295.418182
48.369,2228.604651
48.367,2421.96875
48.377,2290.206061
48.367,2460.995918
41.195,2454.530612
41.195,2473.828571
48.419,2415.636806
48.371,4241.497619
48.348,1762.333333
48.348,1804.800926
41.195,2269.166667
48.42,2228.633333
40.961,2287.339394
48.43,2293.887121
41.195,2467.62449
48.419,2428.529167
44.995,1090.409091
45.979,1036.380952
41.36,2464.555102
48.417,2422.621528
50.062,3791.562667
55.828,3740.099099
26.342,1159.838889
32.417,1024.761905
48.618,2437.798611
41.494,2424.579861
48.422,2380.907801
40.619,2477.093878
48.298,2514.516667
44.653,2469.746939
48.535,2530.490667
42.146,2513.536667
48.398,1762.56
48.419,2464.816327
48.296,2578.148077
48.421,4197.148594
41.195,4288.545882
48.971,2617.254902
42.513,2674.492308
48.276,2445.746939
40.827,2444.342857
32.378,1082.931818
32.058,1035.777778
56.046,3730.619178
55.773,3726.312329
48.571,2423.045833
48.358,2435.448611
45.979,1092.190909
45.979,1042.349206
48.684,2493.942857
48.489,2492.702041
48.504,2527.060667
48.204,2429.01875
48.928,2610.261438
48.224,2456.032653
48.233,2238.860465
48.94,2504.577778
48.221,2172.804762
48.938,2487.866667
32.007,1117.249275
32.778,1197.661111
55.624,3769.395556
56.659,3930.953947
48.224,2463.673469
48.925,2610.566667
45.979,1040.2
45.979,1083.95
48.393,2511.511333
48.927,2610.065359
48.151,2503.442667
48.869,2664.521154
48.944,2612.745098
48.446,2417.072917
48.928,2618.235294
47.963,2370.239716
48.348,1816.694444
48.371,4201.890763
48.351,1646.326042
48.374,3930.855263
48.354,1709.414141
48.382,3995.428571
55.782,2806.363636
55.789,6319.885484
32.224,919.2631579
32.257,1535.612903
45.979,1097.854545
45.979,1038.380952
48.371,4244.494841
48.35,1766.121905
48.296,4447.578409
48.275,1819.351852
48.501,4440.394318
48.472,1812.578704
48.583,4327.383529
48.547,1762.139048
48.362,4210.453012
48.339,1772.954286
48.952,4577.665556
48.906,1879.362162
48.225,4230.628571
48.201,1760.617143
48.377,2291.802273
48.377,2237.265116
48.369,2228.962791
48.369,2231.306977
48.367,2477.420408
48.367,2462.726531
48.368,2484.506122
48.368,2421.022222
45.979,1088.468182
45.979,1039.936508
32.219,1065.463636
32.219,1073.513636
55.785,3747.136036
55.785,3754.271622
48.355,2389.357447
48.355,2438.41875
48.574,2439.920139
48.574,2428.300694
48.496,2485.420408
48.496,2525.133333
48.294,2501.156
48.294,2517.489333
48.371,4129.414683
48.224,2456.065306
48.224,2406.171528
48.928,2613.464052
48.928,2601.764706
48.576,2280.531061
48.36,2227.497674
48.58,2294.05
48.386,2288.44697
48.574,2424.351389
48.355,2434.665278
48.367,2426.375
45.979,1043.142857
48.368,2428.333333
55.785,3476.810606
32.395,1051.968254
55.785,3397.874872
32.177,988.57
55.785,3757.733333
32.219,1126.55942
48.369,2224.404651
48.377,2234.334884
48.497,2338.681481
48.294,2283.137121
48.5,2350.968889
48.291,2293.463636
48.496,2526.864667
48.294,2528.269333
55.785,3805.178667
54.362,1565.16129
32.208,1073.418182
30.291,766.875
48.367,2226.065116
45.979,1047.619048
48.366,2289.652273
45.979,1005.036667
45.979,995.4285714
45.979,1028.761905
48.327,2505.206667
48.376,2424.677778
55.738,3805.441778
56.019,3870.625
32.073,1070.554545
32.484,1179.420833
44.466,6057.129661
45.429,6940.207407
45.409,6809.155051
44.56,6065.987288
45.429,6975.066176
45.409,6780.409669
44.506,6222.871311
44.561,6280.858743
45.578,7203.244762
45.529,7033.698529
44.599,6454.332011
45.578,7215.192143
45.529,7027.941176
44.599,6500.806299
45.449,7198.148095
45.449,7205.495238
44.475,6324.360976
44.475,6317.583198
44.502,6445.568783
44.502,6449.603175
45.411,7084.077859
45.411,7092.052555
45.449,7219.966667
45.449,7206.918333
44.561,6323.765854
44.561,6306.738753
44.502,6490.025197
44.502,6503.749606
45.411,7039.588235
45.411,7081.132847
45.547,6947.453333
45.578,7202.682143
44.56,6103.343417
44.561,6304.854201
44.595,6175.702479
44.599,6447.089947
45.546,6761.984733
45.529,7044.584559
45.547,6944.773333
45.578,7225.617143
44.475,6314.442276
44.475,6333.089431
44.595,6176.826446
44.599,6449.702381
45.529,7081.695377
45.546,6778.62341
44.506,6181.612295
44.56,6073.555932
45.547,6989.525735
45.546,6764.796438
44.595,6188.694215
44.466,6063.310169
45.547,6949.405432
45.546,6783.533333
44.595,6260.791257
45.372,7540.204138
44.43,7022.133333
44.417,6867.374436
45.37,7621.531066
45.372,7503.889655
44.43,7018.213235
44.526,6875.61203
45.37,7601.5678
45.491,7527.426207
44.54,6976.900247
44.526,6892.318797
45.496,7609.414059
45.491,7512.728276
44.54,6921.51358
44.417,6889.374436
